unemployment,population_density,avg_salary,public_safety_exp,education_exp,migration_balance,tourism_usage,inflation,year,unit,predicted_crime,scenario
83.0,55.8,7529.41,147134079.59,915025579.88,-2552.0,38.2,102.9,2027,Warmińsko-Mazurskie,21.460187936507936,unemployment_x10.0
83.0,55.8,7529.41,147134079.59,915025579.88,-2552.0,38.2,102.9,2028,Warmińsko-Mazurskie,21.460187936507936,unemployment_x10.0
83.0,55.8,7529.41,147134079.59,915025579.88,-2552.0,38.2,102.9,2029,Warmińsko-Mazurskie,21.460187936507936,unemployment_x10.0
8.3,558.0,7529.41,147134079.59,915025579.88,-2552.0,38.2,102.9,2025,Warmińsko-Mazurskie,20.16729900793651,population_density_x10.0
8.3,558.0,7529.41,147134079.59,915025579.88,-2552.0,38.2,102.9,2026,Warmińsko-Mazurskie,20.16729900793651,population_density_x10.0
8.3,558.0,7529.41,147134079.59,915025579.88,-2552.0,38.2,102.9,2027,Warmińsko-Mazurskie,20.16729900793651,population_density_x10.0
8.3,558.0,7529.41,147134079.59,915025579.88,-2552.0,38.2,102.9,2028,Warmińsko-Mazurskie,20.16729900793651,population_density_x10.0
8.3,558.0,7529.41,147134079.59,915025579.88,-2552.0,38.2,102.9,2029,Warmińsko-Mazurskie,20.16729900793651,population_density_x10.0
8.3,55.8,75294.1,147134079.59,915025579.88,-2552.0,38.2,102.9,2025,Warmińsko-Mazurskie,19.92672793650794,avg_salary_x10.0
8.3,55.8,75294.1,147134079.59,915025579.88,-2552.0,38.2,102.9,2026,Warmińsko-Mazurskie,19.92672793650794,avg_salary_x10.0
8.3,55.8,75294.1,147134079.59,915025579.88,-2552.0,38.2,102.9,2027,Warmińsko-Mazurskie,19.92672793650794,avg_salary_x10.0
8.3,55.8,75294.1,147134079.59,915025579.88,-2552.0,38.2,102.9,2028,Warmińsko-Mazurskie,19.92672793650794,avg_salary_x10.0
8.3,55.8,75294.1,147134079.59,915025579.88,-2552.0,38.2,102.9,2029,Warmińsko-Mazurskie,19.92672793650794,avg_salary_x10.0
8.3,55.8,7529.41,1471340795.9,915025579.88,-2552.0,38.2,102.9,2025,Warmińsko-Mazurskie,19.92672793650794,public_safety_exp_x10.0
8.3,55.8,7529.41,1471340795.9,915025579.88,-2552.0,38.2,102.9,2026,Warmińsko-Mazurskie,19.92672793650794,public_safety_exp_x10.0
8.3,55.8,7529.41,1471340795.9,915025579.88,-2552.0,38.2,102.9,2027,Warmińsko-Mazurskie,19.92672793650794,public_safety_exp_x10.0
8.3,55.8,7529.41,1471340795.9,915025579.88,-2552.0,38.2,102.9,2028,Warmińsko-Mazurskie,19.92672793650794,public_safety_exp_x10.0
8.3,55.8,7529.41,1471340795.9,915025579.88,-2552.0,38.2,102.9,2029,Warmińsko-Mazurskie,19.92672793650794,public_safety_exp_x10.0
8.3,55.8,7529.41,147134079.59,9150255798.8,-2552.0,38.2,102.9,2025,Warmińsko-Mazurskie,19.92672793650794,education_exp_x10.0
8.3,55.8,7529.41,147134079.59,9150255798.8,-2552.0,38.2,102.9,2026,Warmińsko-Mazurskie,19.92672793650794,education_exp_x10.0
8.3,55.8,7529.41,147134079.59,9150255798.8,-2552.0,38.2,102.9,2027,Warmińsko-Mazurskie,19.92672793650794,education_exp_x10.0
8.3,55.8,7529.41,147134079.59,9150255798.8,-2552.0,38.2,102.9,2028,Warmińsko-Mazurskie,19.92672793650794,education_exp_x10.0
8.3,55.8,7529.41,147134079.59,9150255798.8,-2552.0,38.2,102.9,2029,Warmińsko-Mazurskie,19.92672793650794,education_exp_x10.0
8.3,55.8,7529.41,147134079.59,915025579.88,-25520.0,38.2,102.9,2025,Warmińsko-Mazurskie,20.965758055555558,migration_balance_x10.0
8.3,55.8,7529.41,147134079.59,915025579.88,-25520.0,38.2,102.9,2026,Warmińsko-Mazurskie,20.965758055555558,migration_balance_x10.0
8.3,55.8,7529.41,147134079.59,915025579.88,-25520.0,38.2,102.9,2027,Warmińsko-Mazurskie,20.965758055555558,migration_balance_x10.0
8.3,55.8,7529.41,147134079.59,915025579.88,-25520.0,38.2,102.9,2028,Warmińsko-Mazurskie,20.965758055555558,migration_balance_x10.0
8.3,55.8,7529.41,147134079.59,915025579.88,-25520.0,38.2,102.9,2029,Warmińsko-Mazurskie,20.965758055555558,migration_balance_x10.0
8.3,55.8,7529.41,147134079.59,915025579.88,-2552.0,382.0,102.9,2025,Warmińsko-Mazurskie,19.891593650793656,tourism_usage_x10.0
8.3,55.8,7529.41,147134079.59,915025579.88,-2552.0,382.0,102.9,2026,Warmińsko-Mazurskie,19.891593650793656,tourism_usage_x10.0
8.3,55.8,7529.41,147134079.59,915025579.88,-2552.0,382.0,102.9,2027,Warmińsko-Mazurskie,19.891593650793656,tourism_usage_x10.0
8.3,55.8,7529.41,147134079.59,915025579.88,-2552.0,382.0,102.9,2028,Warmińsko-Mazurskie,19.891593650793656,tourism_usage_x10.0
8.3,55.8,7529.41,147134079.59,915025579.88,-2552.0,382.0,102.9,2029,Warmińsko-Mazurskie,19.891593650793656,tourism_usage_x10.0
8.3,55.8,7529.41,147134079.59,915025579.88,-2552.0,38.2,1029.0,2025,Warmińsko-Mazurskie,19.988337460317464,inflation_x10.0
8.3,55.8,7529.41,147134079.59,915025579.88,-2552.0,38.2,1029.0,2026,Warmińsko-Mazurskie,19.988337460317464,inflation_x10.0
8.3,55.8,7529.41,147134079.59,915025579.88,-2552.0,38.2,1029.0,2027,Warmińsko-Mazurskie,19.988337460317464,inflation_x10.0
8.3,55.8,7529.41,147134079.59,915025579.88,-2552.0,38.2,1029.0,2028,Warmińsko-Mazurskie,19.988337460317464,inflation_x10.0
8.3,55.8,7529.41,147134079.59,915025579.88,-2552.0,38.2,1029.0,2029,Warmińsko-Mazurskie,19.988337460317464,inflation_x10.0
30.0,116.7,7759.22,264407919.65,1904349445.48,487.0,36.9,104.0,2025,Wielkopolskie,19.901511785714284,unemployment_x10.0
30.0,116.7,7759.22,264407919.65,1904349445.48,487.0,36.9,104.0,2026,Wielkopolskie,19.901511785714284,unemployment_x10.0
30.0,116.7,7759.22,264407919.65,1904349445.48,487.0,36.9,104.0,2027,Wielkopolskie,19.901511785714284,unemployment_x10.0
30.0,116.7,7759.22,264407919.65,1904349445.48,487.0,36.9,104.0,2028,Wielkopolskie,19.901511785714284,unemployment_x10.0
30.0,116.7,7759.22,264407919.65,1904349445.48,487.0,36.9,104.0,2029,Wielkopolskie,19.901511785714284,unemployment_x10.0
3.0,1167.0,7759.22,264407919.65,1904349445.48,487.0,36.9,104.0,2025,Wielkopolskie,18.467742261904768,population_density_x10.0
3.0,1167.0,7759.22,264407919.65,1904349445.48,487.0,36.9,104.0,2026,Wielkopolskie,18.467742261904768,population_density_x10.0
3.0,1167.0,7759.22,264407919.65,1904349445.48,487.0,36.9,104.0,2027,Wielkopolskie,18.467742261904768,population_density_x10.0
3.0,1167.0,7759.22,264407919.65,1904349445.48,487.0,36.9,104.0,2028,Wielkopolskie,18.467742261904768,population_density_x10.0
3.0,1167.0,7759.22,264407919.65,1904349445.48,487.0,36.9,104.0,2029,Wielkopolskie,18.467742261904768,population_density_x10.0
3.0,116.7,77592.2,264407919.65,1904349445.48,487.0,36.9,104.0,2025,Wielkopolskie,18.474467261904767,avg_salary_x10.0
3.0,116.7,77592.2,264407919.65,1904349445.48,487.0,36.9,104.0,2026,Wielkopolskie,18.474467261904767,avg_salary_x10.0
3.0,116.7,77592.2,264407919.65,1904349445.48,487.0,36.9,104.0,2027,Wielkopolskie,18.474467261904767,avg_salary_x10.0
3.0,116.7,77592.2,264407919.65,1904349445.48,487.0,36.9,104.0,2028,Wielkopolskie,18.474467261904767,avg_salary_x10.0
3.0,116.7,77592.2,264407919.65,1904349445.48,487.0,36.9,104.0,2029,Wielkopolskie,18.474467261904767,avg_salary_x10.0
3.0,116.7,7759.22,2644079196.5,1904349445.48,487.0,36.9,104.0,2025,Wielkopolskie,18.474467261904767,public_safety_exp_x10.0
3.0,116.7,7759.22,2644079196.5,1904349445.48,487.0,36.9,104.0,2026,Wielkopolskie,18.474467261904767,public_safety_exp_x10.0
3.0,116.7,7759.22,2644079196.5,1904349445.48,487.0,36.9,104.0,2027,Wielkopolskie,18.474467261904767,public_safety_exp_x10.0
3.0,116.7,7759.22,2644079196.5,1904349445.48,487.0,36.9,104.0,2028,Wielkopolskie,18.474467261904767,public_safety_exp_x10.0
3.0,116.7,7759.22,2644079196.5,1904349445.48,487.0,36.9,104.0,2029,Wielkopolskie,18.474467261904767,public_safety_exp_x10.0
3.0,116.7,7759.22,264407919.65,19043494454.8,487.0,36.9,104.0,2025,Wielkopolskie,18.474467261904767,education_exp_x10.0
3.0,116.7,7759.22,264407919.65,19043494454.8,487.0,36.9,104.0,2026,Wielkopolskie,18.474467261904767,education_exp_x10.0
3.0,116.7,7759.22,264407919.65,19043494454.8,487.0,36.9,104.0,2027,Wielkopolskie,18.474467261904767,education_exp_x10.0
3.0,116.7,7759.22,264407919.65,19043494454.8,487.0,36.9,104.0,2028,Wielkopolskie,18.474467261904767,education_exp_x10.0
3.0,116.7,7759.22,264407919.65,19043494454.8,487.0,36.9,104.0,2029,Wielkopolskie,18.474467261904767,education_exp_x10.0
3.0,116.7,7759.22,264407919.65,1904349445.48,4870.0,36.9,104.0,2025,Wielkopolskie,19.874958650793648,migration_balance_x10.0
3.0,116.7,7759.22,264407919.65,1904349445.48,4870.0,36.9,104.0,2026,Wielkopolskie,19.874958650793648,migration_balance_x10.0
3.0,116.7,7759.22,264407919.65,1904349445.48,4870.0,36.9,104.0,2027,Wielkopolskie,19.874958650793648,migration_balance_x10.0
3.0,116.7,7759.22,264407919.65,1904349445.48,4870.0,36.9,104.0,2028,Wielkopolskie,19.874958650793648,migration_balance_x10.0
3.0,116.7,7759.22,264407919.65,1904349445.48,4870.0,36.9,104.0,2029,Wielkopolskie,19.874958650793648,migration_balance_x10.0
3.0,116.7,7759.22,264407919.65,1904349445.48,487.0,369.0,104.0,2025,Wielkopolskie,18.474467261904767,tourism_usage_x10.0
3.0,116.7,7759.22,264407919.65,1904349445.48,487.0,369.0,104.0,2026,Wielkopolskie,18.474467261904767,tourism_usage_x10.0
3.0,116.7,7759.22,264407919.65,1904349445.48,487.0,369.0,104.0,2027,Wielkopolskie,18.474467261904767,tourism_usage_x10.0
3.0,116.7,7759.22,264407919.65,1904349445.48,487.0,369.0,104.0,2028,Wielkopolskie,18.474467261904767,tourism_usage_x10.0
3.0,116.7,7759.22,264407919.65,1904349445.48,487.0,369.0,104.0,2029,Wielkopolskie,18.474467261904767,tourism_usage_x10.0
3.0,116.7,7759.22,264407919.65,1904349445.48,487.0,36.9,1040.0,2025,Wielkopolskie,18.474467261904767,inflation_x10.0
3.0,116.7,7759.22,264407919.65,1904349445.48,487.0,36.9,1040.0,2026,Wielkopolskie,18.474467261904767,inflation_x10.0
3.0,116.7,7759.22,264407919.65,1904349445.48,487.0,36.9,1040.0,2027,Wielkopolskie,18.474467261904767,inflation_x10.0
3.0,116.7,7759.22,264407919.65,1904349445.48,487.0,36.9,1040.0,2028,Wielkopolskie,18.474467261904767,inflation_x10.0
3.0,116.7,7759.22,264407919.65,1904349445.48,487.0,36.9,1040.0,2029,Wielkopolskie,18.474467261904767,inflation_x10.0
68.0,70.8,8027.37,168983278.63,823042430.42,-35.0,50.9,103.8,2025,Zachodniopomorskie,23.31295559523809,unemployment_x10.0
68.0,70.8,8027.37,168983278.63,823042430.42,-35.0,50.9,103.8,2026,Zachodniopomorskie,23.31295559523809,unemployment_x10.0
68.0,70.8,8027.37,168983278.63,823042430.42,-35.0,50.9,103.8,2027,Zachodniopomorskie,23.31295559523809,unemployment_x10.0
68.0,70.8,8027.37,168983278.63,823042430.42,-35.0,50.9,103.8,2028,Zachodniopomorskie,23.31295559523809,unemployment_x10.0
68.0,70.8,8027.37,168983278.63,823042430.42,-35.0,50.9,103.8,2029,Zachodniopomorskie,23.31295559523809,unemployment_x10.0
6.8,708.0,8027.37,168983278.63,823042430.42,-35.0,50.9,103.8,2025,Zachodniopomorskie,22.395044841269836,population_density_x10.0
6.8,708.0,8027.37,168983278.63,823042430.42,-35.0,50.9,103.8,2026,Zachodniopomorskie,22.395044841269836,population_density_x10.0
6.8,708.0,8027.37,168983278.63,823042430.42,-35.0,50.9,103.8,2027,Zachodniopomorskie,22.395044841269836,population_density_x10.0
6.8,708.0,8027.37,168983278.63,823042430.42,-35.0,50.9,103.8,2028,Zachodniopomorskie,22.395044841269836,population_density_x10.0
6.8,708.0,8027.37,168983278.63,823042430.42,-35.0,50.9,103.8,2029,Zachodniopomorskie,22.395044841269836,population_density_x10.0
6.8,70.8,80273.7,168983278.63,823042430.42,-35.0,50.9,103.8,2025,Zachodniopomorskie,21.70387281746032,avg_salary_x10.0
6.8,70.8,80273.7,168983278.63,823042430.42,-35.0,50.9,103.8,2026,Zachodniopomorskie,21.70387281746032,avg_salary_x10.0
6.8,70.8,80273.7,168983278.63,823042430.42,-35.0,50.9,103.8,2027,Zachodniopomorskie,21.70387281746032,avg_salary_x10.0
6.8,70.8,80273.7,168983278.63,823042430.42,-35.0,50.9,103.8,2028,Zachodniopomorskie,21.70387281746032,avg_salary_x10.0
6.8,70.8,80273.7,168983278.63,823042430.42,-35.0,50.9,103.8,2029,Zachodniopomorskie,21.70387281746032,avg_salary_x10.0
6.8,70.8,8027.37,1689832786.3,823042430.42,-35.0,50.9,103.8,2025,Zachodniopomorskie,21.70387281746032,public_safety_exp_x10.0
6.8,70.8,8027.37,1689832786.3,823042430.42,-35.0,50.9,103.8,2026,Zachodniopomorskie,21.70387281746032,public_safety_exp_x10.0
6.8,70.8,8027.37,1689832786.3,823042430.42,-35.0,50.9,103.8,2027,Zachodniopomorskie,21.70387281746032,public_safety_exp_x10.0
6.8,70.8,8027.37,1689832786.3,823042430.42,-35.0,50.9,103.8,2028,Zachodniopomorskie,21.70387281746032,public_safety_exp_x10.0
6.8,70.8,8027.37,1689832786.3,823042430.42,-35.0,50.9,103.8,2029,Zachodniopomorskie,21.70387281746032,public_safety_exp_x10.0
6.8,70.8,8027.37,168983278.63,8230424304.2,-35.0,50.9,103.8,2025,Zachodniopomorskie,21.70387281746032,education_exp_x10.0
6.8,70.8,8027.37,168983278.63,8230424304.2,-35.0,50.9,103.8,2026,Zachodniopomorskie,21.70387281746032,education_exp_x10.0
6.8,70.8,8027.37,168983278.63,8230424304.2,-35.0,50.9,103.8,2027,Zachodniopomorskie,21.70387281746032,education_exp_x10.0
6.8,70.8,8027.37,168983278.63,8230424304.2,-35.0,50.9,103.8,2028,Zachodniopomorskie,21.70387281746032,education_exp_x10.0
6.8,70.8,8027.37,168983278.63,8230424304.2,-35.0,50.9,103.8,2029,Zachodniopomorskie,21.70387281746032,education_exp_x10.0
6.8,70.8,8027.37,168983278.63,823042430.42,-350.0,50.9,103.8,2025,Zachodniopomorskie,21.571934484126988,migration_balance_x10.0
6.8,70.8,8027.37,168983278.63,823042430.42,-350.0,50.9,103.8,2026,Zachodniopomorskie,21.571934484126988,migration_balance_x10.0
6.8,70.8,8027.37,168983278.63,823042430.42,-350.0,50.9,103.8,2027,Zachodniopomorskie,21.571934484126988,migration_balance_x10.0
6.8,70.8,8027.37,168983278.63,823042430.42,-350.0,50.9,103.8,2028,Zachodniopomorskie,21.571934484126988,migration_balance_x10.0
6.8,70.8,8027.37,168983278.63,823042430.42,-350.0,50.9,103.8,2029,Zachodniopomorskie,21.571934484126988,migration_balance_x10.0
6.8,70.8,8027.37,168983278.63,823042430.42,-35.0,509.0,103.8,2025,Zachodniopomorskie,27.686851428571426,tourism_usage_x10.0
6.8,70.8,8027.37,168983278.63,823042430.42,-35.0,509.0,103.8,2026,Zachodniopomorskie,27.686851428571426,tourism_usage_x10.0
6.8,70.8,8027.37,168983278.63,823042430.42,-35.0,509.0,103.8,2027,Zachodniopomorskie,27.686851428571426,tourism_usage_x10.0
6.8,70.8,8027.37,168983278.63,823042430.42,-35.0,509.0,103.8,2028,Zachodniopomorskie,27.686851428571426,tourism_usage_x10.0
6.8,70.8,8027.37,168983278.63,823042430.42,-35.0,509.0,103.8,2029,Zachodniopomorskie,27.686851428571426,tourism_usage_x10.0
6.8,70.8,8027.37,168983278.63,823042430.42,-35.0,50.9,1038.0,2025,Zachodniopomorskie,22.07871079365079,inflation_x10.0
6.8,70.8,8027.37,168983278.63,823042430.42,-35.0,50.9,1038.0,2026,Zachodniopomorskie,22.07871079365079,inflation_x10.0
6.8,70.8,8027.37,168983278.63,823042430.42,-35.0,50.9,1038.0,2027,Zachodniopomorskie,22.07871079365079,inflation_x10.0
6.8,70.8,8027.37,168983278.63,823042430.42,-35.0,50.9,1038.0,2028,Zachodniopomorskie,22.07871079365079,inflation_x10.0
6.8,70.8,8027.37,168983278.63,823042430.42,-35.0,50.9,1038.0,2029,Zachodniopomorskie,22.07871079365079,inflation_x10.0
54.0,128.8,8096.32,202131259.06,1156752651.89,-1942.0,36.2,103.0,2025,Łódzkie,20.26937738095239,unemployment_x10.0
54.0,128.8,8096.32,202131259.06,1156752651.89,-1942.0,36.2,103.0,2026,Łódzkie,20.26937738095239,unemployment_x10.0
54.0,128.8,8096.32,202131259.06,1156752651.89,-1942.0,36.2,103.0,2027,Łódzkie,20.26937738095239,unemployment_x10.0
54.0,128.8,8096.32,202131259.06,1156752651.89,-1942.0,36.2,103.0,2028,Łódzkie,20.26937738095239,unemployment_x10.0
54.0,128.8,8096.32,202131259.06,1156752651.89,-1942.0,36.2,103.0,2029,Łódzkie,20.26937738095239,unemployment_x10.0
5.4,1288.0,8096.32,202131259.06,1156752651.89,-1942.0,36.2,103.0,2025,Łódzkie,23.532448571428578,population_density_x10.0
5.4,1288.0,8096.32,202131259.06,1156752651.89,-1942.0,36.2,103.0,2026,Łódzkie,23.532448571428578,population_density_x10.0
5.4,1288.0,8096.32,202131259.06,1156752651.89,-1942.0,36.2,103.0,2027,Łódzkie,23.532448571428578,population_density_x10.0
5.4,1288.0,8096.32,202131259.06,1156752651.89,-1942.0,36.2,103.0,2028,Łódzkie,23.532448571428578,population_density_x10.0
5.4,1288.0,8096.32,202131259.06,1156752651.89,-1942.0,36.2,103.0,2029,Łódzkie,23.532448571428578,population_density_x10.0
5.4,128.8,80963.2,202131259.06,1156752651.89,-1942.0,36.2,103.0,2025,Łódzkie,19.860575714285723,avg_salary_x10.0
5.4,128.8,80963.2,202131259.06,1156752651.89,-1942.0,36.2,103.0,2026,Łódzkie,19.860575714285723,avg_salary_x10.0
5.4,128.8,80963.2,202131259.06,1156752651.89,-1942.0,36.2,103.0,2027,Łódzkie,19.860575714285723,avg_salary_x10.0
5.4,128.8,80963.2,202131259.06,1156752651.89,-1942.0,36.2,103.0,2028,Łódzkie,19.860575714285723,avg_salary_x10.0
5.4,128.8,80963.2,202131259.06,1156752651.89,-1942.0,36.2,103.0,2029,Łódzkie,19.860575714285723,avg_salary_x10.0
5.4,128.8,8096.32,2021312590.6,1156752651.89,-1942.0,36.2,103.0,2025,Łódzkie,19.860575714285723,public_safety_exp_x10.0
5.4,128.8,8096.32,2021312590.6,1156752651.89,-1942.0,36.2,103.0,2026,Łódzkie,19.860575714285723,public_safety_exp_x10.0
5.4,128.8,8096.32,2021312590.6,1156752651.89,-1942.0,36.2,103.0,2027,Łódzkie,19.860575714285723,public_safety_exp_x10.0
5.4,128.8,8096.32,2021312590.6,1156752651.89,-1942.0,36.2,103.0,2028,Łódzkie,19.860575714285723,public_safety_exp_x10.0
5.4,128.8,8096.32,2021312590.6,1156752651.89,-1942.0,36.2,103.0,2029,Łódzkie,19.860575714285723,public_safety_exp_x10.0
5.4,128.8,8096.32,202131259.06,11567526518.900002,-1942.0,36.2,103.0,2025,Łódzkie,19.860575714285723,education_exp_x10.0
5.4,128.8,8096.32,202131259.06,11567526518.900002,-1942.0,36.2,103.0,2026,Łódzkie,19.860575714285723,education_exp_x10.0
5.4,128.8,8096.32,202131259.06,11567526518.900002,-1942.0,36.2,103.0,2027,Łódzkie,19.860575714285723,education_exp_x10.0
5.4,128.8,8096.32,202131259.06,11567526518.900002,-1942.0,36.2,103.0,2028,Łódzkie,19.860575714285723,education_exp_x10.0
5.4,128.8,8096.32,202131259.06,11567526518.900002,-1942.0,36.2,103.0,2029,Łódzkie,19.860575714285723,education_exp_x10.0
5.4,128.8,8096.32,202131259.06,1156752651.89,-19420.0,36.2,103.0,2025,Łódzkie,21.009094246031747,migration_balance_x10.0
5.4,128.8,8096.32,202131259.06,1156752651.89,-19420.0,36.2,103.0,2026,Łódzkie,21.009094246031747,migration_balance_x10.0
5.4,128.8,8096.32,202131259.06,1156752651.89,-19420.0,36.2,103.0,2027,Łódzkie,21.009094246031747,migration_balance_x10.0
5.4,128.8,8096.32,202131259.06,1156752651.89,-19420.0,36.2,103.0,2028,Łódzkie,21.009094246031747,migration_balance_x10.0
5.4,128.8,8096.32,202131259.06,1156752651.89,-19420.0,36.2,103.0,2029,Łódzkie,21.009094246031747,migration_balance_x10.0
5.4,128.8,8096.32,202131259.06,1156752651.89,-1942.0,362.0,103.0,2025,Łódzkie,19.873200714285723,tourism_usage_x10.0
5.4,128.8,8096.32,202131259.06,1156752651.89,-1942.0,362.0,103.0,2026,Łódzkie,19.873200714285723,tourism_usage_x10.0
5.4,128.8,8096.32,202131259.06,1156752651.89,-1942.0,362.0,103.0,2027,Łódzkie,19.873200714285723,tourism_usage_x10.0
5.4,128.8,8096.32,202131259.06,1156752651.89,-1942.0,362.0,103.0,2028,Łódzkie,19.873200714285723,tourism_usage_x10.0
5.4,128.8,8096.32,202131259.06,1156752651.89,-1942.0,362.0,103.0,2029,Łódzkie,19.873200714285723,tourism_usage_x10.0
5.4,128.8,8096.32,202131259.06,1156752651.89,-1942.0,36.2,1030.0,2025,Łódzkie,20.407938452380957,inflation_x10.0
5.4,128.8,8096.32,202131259.06,1156752651.89,-1942.0,36.2,1030.0,2026,Łódzkie,20.407938452380957,inflation_x10.0
5.4,128.8,8096.32,202131259.06,1156752651.89,-1942.0,36.2,1030.0,2027,Łódzkie,20.407938452380957,inflation_x10.0
5.4,128.8,8096.32,202131259.06,1156752651.89,-1942.0,36.2,1030.0,2028,Łódzkie,20.407938452380957,inflation_x10.0
5.4,128.8,8096.32,202131259.06,1156752651.89,-1942.0,36.2,1030.0,2029,Łódzkie,20.407938452380957,inflation_x10.0
36.0,347.9,8537.54,223664862.4,1201971783.35,-3953.0,40.3,104.0,2025,Śląskie,26.953799642857135,unemployment_x10.0
36.0,347.9,8537.54,223664862.4,1201971783.35,-3953.0,40.3,104.0,2026,Śląskie,26.953799642857135,unemployment_x10.0
36.0,347.9,8537.54,223664862.4,1201971783.35,-3953.0,40.3,104.0,2027,Śląskie,26.953799642857135,unemployment_x10.0
36.0,347.9,8537.54,223664862.4,1201971783.35,-3953.0,40.3,104.0,2028,Śląskie,26.953799642857135,unemployment_x10.0
36.0,347.9,8537.54,223664862.4,1201971783.35,-3953.0,40.3,104.0,2029,Śląskie,26.953799642857135,unemployment_x10.0
3.6,3479.0,8537.54,223664862.4,1201971783.35,-3953.0,40.3,104.0,2025,Śląskie,28.13308222943722,population_density_x10.0
3.6,3479.0,8537.54,223664862.4,1201971783.35,-3953.0,40.3,104.0,2026,Śląskie,28.13308222943722,population_density_x10.0
3.6,3479.0,8537.54,223664862.4,1201971783.35,-3953.0,40.3,104.0,2027,Śląskie,28.13308222943722,population_density_x10.0
3.6,3479.0,8537.54,223664862.4,1201971783.35,-3953.0,40.3,104.0,2028,Śląskie,28.13308222943722,population_density_x10.0
3.6,3479.0,8537.54,223664862.4,1201971783.35,-3953.0,40.3,104.0,2029,Śląskie,28.13308222943722,population_density_x10.0
3.6,347.9,85375.40000000001,223664862.4,1201971783.35,-3953.0,40.3,104.0,2025,Śląskie,26.428530952380942,avg_salary_x10.0
3.6,347.9,85375.40000000001,223664862.4,1201971783.35,-3953.0,40.3,104.0,2026,Śląskie,26.428530952380942,avg_salary_x10.0
3.6,347.9,85375.40000000001,223664862.4,1201971783.35,-3953.0,40.3,104.0,2027,Śląskie,26.428530952380942,avg_salary_x10.0
3.6,347.9,85375.40000000001,223664862.4,1201971783.35,-3953.0,40.3,104.0,2028,Śląskie,26.428530952380942,avg_salary_x10.0
3.6,347.9,85375.40000000001,223664862.4,1201971783.35,-3953.0,40.3,104.0,2029,Śląskie,26.428530952380942,avg_salary_x10.0
3.6,347.9,8537.54,2236648624.0,1201971783.35,-3953.0,40.3,104.0,2025,Śląskie,27.831752738095226,public_safety_exp_x10.0
3.6,347.9,8537.54,2236648624.0,1201971783.35,-3953.0,40.3,104.0,2026,Śląskie,27.831752738095226,public_safety_exp_x10.0
3.6,347.9,8537.54,2236648624.0,1201971783.35,-3953.0,40.3,104.0,2027,Śląskie,27.831752738095226,public_safety_exp_x10.0
3.6,347.9,8537.54,2236648624.0,1201971783.35,-3953.0,40.3,104.0,2028,Śląskie,27.831752738095226,public_safety_exp_x10.0
3.6,347.9,8537.54,2236648624.0,1201971783.35,-3953.0,40.3,104.0,2029,Śląskie,27.831752738095226,public_safety_exp_x10.0
3.6,347.9,8537.54,223664862.4,12019717833.5,-3953.0,40.3,104.0,2025,Śląskie,26.428530952380942,education_exp_x10.0
3.6,347.9,8537.54,223664862.4,12019717833.5,-3953.0,40.3,104.0,2026,Śląskie,26.428530952380942,education_exp_x10.0
3.6,347.9,8537.54,223664862.4,12019717833.5,-3953.0,40.3,104.0,2027,Śląskie,26.428530952380942,education_exp_x10.0
3.6,347.9,8537.54,223664862.4,12019717833.5,-3953.0,40.3,104.0,2028,Śląskie,26.428530952380942,education_exp_x10.0
3.6,347.9,8537.54,223664862.4,12019717833.5,-3953.0,40.3,104.0,2029,Śląskie,26.428530952380942,education_exp_x10.0
3.6,347.9,8537.54,223664862.4,1201971783.35,-39530.0,40.3,104.0,2025,Śląskie,27.50169749999999,migration_balance_x10.0
3.6,347.9,8537.54,223664862.4,1201971783.35,-39530.0,40.3,104.0,2026,Śląskie,27.50169749999999,migration_balance_x10.0
3.6,347.9,8537.54,223664862.4,1201971783.35,-39530.0,40.3,104.0,2027,Śląskie,27.50169749999999,migration_balance_x10.0
3.6,347.9,8537.54,223664862.4,1201971783.35,-39530.0,40.3,104.0,2028,Śląskie,27.50169749999999,migration_balance_x10.0
3.6,347.9,8537.54,223664862.4,1201971783.35,-39530.0,40.3,104.0,2029,Śląskie,27.50169749999999,migration_balance_x10.0
3.6,347.9,8537.54,223664862.4,1201971783.35,-3953.0,403.0,104.0,2025,Śląskie,26.446950952380945,tourism_usage_x10.0
3.6,347.9,8537.54,223664862.4,1201971783.35,-3953.0,403.0,104.0,2026,Śląskie,26.446950952380945,tourism_usage_x10.0
3.6,347.9,8537.54,223664862.4,1201971783.35,-3953.0,403.0,104.0,2027,Śląskie,26.446950952380945,tourism_usage_x10.0
3.6,347.9,8537.54,223664862.4,1201971783.35,-3953.0,403.0,104.0,2028,Śląskie,26.446950952380945,tourism_usage_x10.0
3.6,347.9,8537.54,223664862.4,1201971783.35,-3953.0,403.0,104.0,2029,Śląskie,26.446950952380945,tourism_usage_x10.0
3.6,347.9,8537.54,223664862.4,1201971783.35,-3953.0,40.3,1040.0,2025,Śląskie,28.910730595238075,inflation_x10.0
3.6,347.9,8537.54,223664862.4,1201971783.35,-3953.0,40.3,1040.0,2026,Śląskie,28.910730595238075,inflation_x10.0
3.6,347.9,8537.54,223664862.4,1201971783.35,-3953.0,40.3,1040.0,2027,Śląskie,28.910730595238075,inflation_x10.0
3.6,347.9,8537.54,223664862.4,1201971783.35,-3953.0,40.3,1040.0,2028,Śląskie,28.910730595238075,inflation_x10.0
